Transaction,Item,date_time,period_day,weekday_weekend
267,coffee sweetner,02/11/2020 09:18,morning,weekday
267,Yogurt,02/11/2020 09:18,morning,weekday
268,Tea,02/11/2020 09:22,morning,weekday
268,butter,02/11/2020 09:22,morning,weekday
269,Bread,02/11/2020 09:25,morning,weekday
270,Coffee,02/11/2020 09:27,morning,weekday
270,Butter,02/11/2020 09:27,morning,weekday
271,Coffee,02/11/2020 09:33,morning,weekday
271,Tea,02/11/2020 09:33,morning,weekday
271,Coffee,02/11/2020 09:33,morning,weekday
271,butter,02/11/2020 09:33,morning,weekday
272,Yogurt,02/11/2020 09:35,morning,weekday
274,Coffee,02/11/2020 09:52,morning,weekday
274,Bread,02/11/2020 09:52,morning,weekday
274,butter,02/11/2020 09:52,morning,weekday
275,Yogurt,02/11/2020 09:53,morning,weekday
276,Coffee,02/11/2020 09:54,morning,weekday
276,Coffee,02/11/2020 09:54,morning,weekday
276,butter,02/11/2020 09:54,morning,weekday
277,Yogurt,02/11/2020 10:12,morning,weekday
278,Coffee,02/11/2020 10:13,morning,weekday
278,butter,02/11/2020 10:13,morning,weekday
279,Coffee,02/11/2020 10:15,morning,weekday
280,Coffee,02/11/2020 10:17,morning,weekday
280,butter,02/11/2020 10:17,morning,weekday
281,Bread,02/11/2020 10:29,morning,weekday
281,Bread,02/11/2020 10:29,morning,weekday
282,Bread,02/11/2020 10:37,morning,weekday
282,Coffee,02/11/2020 10:37,morning,weekday
282,butter,02/11/2020 10:37,morning,weekday
283,butter,02/11/2020 10:44,morning,weekday
283,Coffee,02/11/2020 10:44,morning,weekday
284,Coffee,02/11/2020 10:48,morning,weekday
284,Yogurt,02/11/2020 10:48,morning,weekday
285,Yogurt,02/11/2020 10:52,morning,weekday
285,Yogurt,02/11/2020 10:52,morning,weekday
285,butter,02/11/2020 10:52,morning,weekday
286,Bread,02/11/2020 10:53,morning,weekday
286,Juice,02/11/2020 10:53,morning,weekday
286,coffee sweetner,02/11/2020 10:53,morning,weekday
287,Coffee,02/11/2020 10:56,morning,weekday
287,butter,02/11/2020 10:56,morning,weekday
288,Bread,02/11/2020 10:59,morning,weekday
288,coffee sweetner,02/11/2020 10:59,morning,weekday
289,Bread,02/11/2020 11:00,morning,weekday
290,Coffee,02/11/2020 11:03,morning,weekday
290,Cookies,02/11/2020 11:03,morning,weekday
291,Coffee,02/11/2020 11:04,morning,weekday
292,Cookies,02/11/2020 11:15,morning,weekday
293,Canned beans,02/11/2020 11:29,morning,weekday
294,Coffee,02/11/2020 11:35,morning,weekday
295,Butter,02/11/2020 11:39,morning,weekday
295,Fresh vegetables,02/11/2020 11:39,morning,weekday
295,Bread,02/11/2020 11:39,morning,weekday
296,Yogurt,02/11/2020 11:58,morning,weekday
296,Milk,02/11/2020 11:58,morning,weekday
297,Canned beans,02/11/2020 12:06,afternoon,weekday
297,Coffee,02/11/2020 12:06,afternoon,weekday
297,Rice,02/11/2020 12:06,afternoon,weekday
297,Milk,02/11/2020 12:06,afternoon,weekday
298,Fresh vegetables,02/11/2020 12:11,afternoon,weekday
298,Pick and Mix Bowls,02/11/2020 12:11,afternoon,weekday
298,Coffee,02/11/2020 12:11,afternoon,weekday
298,Coke,02/11/2020 12:11,afternoon,weekday
299,Bread,02/11/2020 12:14,afternoon,weekday
300,Milk,02/11/2020 12:18,afternoon,weekday
300,Yogurt,02/11/2020 12:18,afternoon,weekday
300,coffee sweetner,02/11/2020 12:18,afternoon,weekday
300,Coffee,02/11/2020 12:18,afternoon,weekday
300,Coffee,02/11/2020 12:18,afternoon,weekday
301,Juice,02/11/2020 12:24,afternoon,weekday
301,Mineral water,02/11/2020 12:24,afternoon,weekday
301,detergent,02/11/2020 12:24,afternoon,weekday
302,detergent,02/11/2020 12:27,afternoon,weekday
302,Tea,02/11/2020 12:27,afternoon,weekday
303,Juice,02/11/2020 12:30,afternoon,weekday
303,Tea,02/11/2020 12:30,afternoon,weekday
303,Cookies,02/11/2020 12:30,afternoon,weekday
303,detergent,02/11/2020 12:30,afternoon,weekday
304,Canned beans,02/11/2020 12:33,afternoon,weekday
304,Tea,02/11/2020 12:33,afternoon,weekday
305,Fudge,02/11/2020 12:35,afternoon,weekday
306,Coffee,02/11/2020 12:39,afternoon,weekday
306,Mineral water,02/11/2020 12:39,afternoon,weekday
306,Juice,02/11/2020 12:39,afternoon,weekday
306,detergent,02/11/2020 12:39,afternoon,weekday
307,Canned beans,02/11/2020 12:52,afternoon,weekday
308,Canned beans,02/11/2020 12:54,afternoon,weekday
308,Smoothies,02/11/2020 12:54,afternoon,weekday
309,Canned beans,02/11/2020 12:56,afternoon,weekday
309,Tea,02/11/2020 12:56,afternoon,weekday
310,Coffee,02/11/2020 13:02,afternoon,weekday
310,Sandwich,02/11/2020 13:02,afternoon,weekday
310,Sandwich,02/11/2020 13:02,afternoon,weekday
311,Cookies,02/11/2020 13:09,afternoon,weekday
311,Yogurt,02/11/2020 13:09,afternoon,weekday
312,detergent,02/11/2020 13:11,afternoon,weekday
312,Tea,02/11/2020 13:11,afternoon,weekday
312,Juice,02/11/2020 13:11,afternoon,weekday
313,detergent,02/11/2020 13:12,afternoon,weekday
314,Coffee,02/11/2020 13:16,afternoon,weekday
316,Bread,02/11/2020 13:23,afternoon,weekday
317,Cookies,02/11/2020 13:42,afternoon,weekday
317,Tea,02/11/2020 13:42,afternoon,weekday
318,detergent,02/11/2020 13:46,afternoon,weekday
318,Canned beans,02/11/2020 13:46,afternoon,weekday
318,Bread,02/11/2020 13:46,afternoon,weekday
319,Coffee,02/11/2020 13:50,afternoon,weekday
320,Coffee,02/11/2020 13:58,afternoon,weekday
321,Coffee,02/11/2020 14:00,afternoon,weekday
321,Tea,02/11/2020 14:00,afternoon,weekday
322,Bread,02/11/2020 14:01,afternoon,weekday
323,Tea,02/11/2020 14:05,afternoon,weekday
324,Coffee,02/11/2020 14:11,afternoon,weekday
324,Tea,02/11/2020 14:11,afternoon,weekday
325,Coffee,02/11/2020 14:11,afternoon,weekday
326,Fudge,02/11/2020 14:34,afternoon,weekday
327,Tea,02/11/2020 15:03,afternoon,weekday
328,detergent,02/11/2020 15:25,afternoon,weekday
328,Tea,02/11/2020 15:25,afternoon,weekday
329,Juice,02/11/2020 15:33,afternoon,weekday
330,coffee sweetner,02/11/2020 15:46,afternoon,weekday
331,Bread,02/11/2020 15:57,afternoon,weekday
332,Coffee,02/11/2020 16:25,afternoon,weekday
332,coffee sweetner,02/11/2020 16:25,afternoon,weekday
333,Juice,02/11/2020 16:54,afternoon,weekday
333,coffee sweetner,02/11/2020 16:54,afternoon,weekday
333,Cookies,02/11/2020 16:54,afternoon,weekday
333,Pick and Mix Bowls,02/11/2020 16:54,afternoon,weekday
333,Mineral water,02/11/2020 16:54,afternoon,weekday
334,Coffee,02/11/2020 17:01,evening,weekday
334,coffee sweetner,02/11/2020 17:01,evening,weekday
335,Fudge,02/11/2020 17:41,evening,weekday
336,Diapers,02/11/2020 18:08,evening,weekday
336,Juice,02/11/2020 18:08,evening,weekday
337,Coffee,02/11/2020 18:13,evening,weekday
337,Mineral water,02/11/2020 18:13,evening,weekday
337,coffee sweetner,02/11/2020 18:13,evening,weekday
338,Diapers,02/11/2020 18:19,evening,weekday
338,Coffee,02/11/2020 18:19,evening,weekday
339,coffee sweetner,02/11/2020 18:40,evening,weekday
340,Coffee,03/11/2020 07:46,morning,weekday
340,Bread,03/11/2020 07:46,morning,weekday
341,Eggs,03/11/2020 07:50,morning,weekday
341,Eggs,03/11/2020 07:50,morning,weekday
342,Eggs,03/11/2020 08:01,morning,weekday
342,Bread,03/11/2020 08:01,morning,weekday
343,Yogurt,03/11/2020 08:07,morning,weekday
344,Coffee,03/11/2020 08:08,morning,weekday
344,butter,03/11/2020 08:08,morning,weekday
345,Yogurt,03/11/2020 08:09,morning,weekday
346,Coffee,03/11/2020 08:15,morning,weekday
346,Coffee,03/11/2020 08:15,morning,weekday
346,butter,03/11/2020 08:15,morning,weekday
346,butter,03/11/2020 08:15,morning,weekday
346,Coffee,03/11/2020 08:15,morning,weekday
347,Eggs,03/11/2020 08:40,morning,weekday
348,Bread,03/11/2020 08:49,morning,weekday
348,Tea,03/11/2020 08:49,morning,weekday
348,Sandwich,03/11/2020 08:49,morning,weekday
349,Bread,03/11/2020 08:54,morning,weekday
350,Butter,03/11/2020 09:00,morning,weekday
350,Coffee,03/11/2020 09:00,morning,weekday
350,Yogurt,03/11/2020 09:00,morning,weekday
351,Focaccia,03/11/2020 09:02,morning,weekday
352,Bread,03/11/2020 09:06,morning,weekday
353,Fresh vegetables,03/11/2020 09:08,morning,weekday
353,butter,03/11/2020 09:08,morning,weekday
353,Bread,03/11/2020 09:08,morning,weekday
353,Cooking oil,03/11/2020 09:08,morning,weekday
354,Yogurt,03/11/2020 09:13,morning,weekday
354,butter,03/11/2020 09:13,morning,weekday
355,Bread,03/11/2020 09:19,morning,weekday
355,butter,03/11/2020 09:19,morning,weekday
356,butter,03/11/2020 09:24,morning,weekday
356,Bread,03/11/2020 09:24,morning,weekday
357,Butter,03/11/2020 09:31,morning,weekday
357,Coffee,03/11/2020 09:31,morning,weekday
358,Yogurt,03/11/2020 09:34,morning,weekday
359,Bread,03/11/2020 09:34,morning,weekday
359,butter,03/11/2020 09:34,morning,weekday
360,Coffee,03/11/2020 09:44,morning,weekday
360,Tea,03/11/2020 09:44,morning,weekday
360,Bread,03/11/2020 09:44,morning,weekday
361,Butter,03/11/2020 09:45,morning,weekday
363,butter,03/11/2020 09:57,morning,weekday
363,Eggs,03/11/2020 09:57,morning,weekday
363,Eggs,03/11/2020 09:57,morning,weekday
364,Coffee,03/11/2020 09:59,morning,weekday
365,Tea,03/11/2020 10:01,morning,weekday
366,Bread,03/11/2020 10:04,morning,weekday
367,Bread,03/11/2020 10:10,morning,weekday
367,butter,03/11/2020 10:10,morning,weekday
368,butter,03/11/2020 10:13,morning,weekday
369,Yogurt,03/11/2020 10:26,morning,weekday
370,Tea,03/11/2020 10:27,morning,weekday
371,Coffee,03/11/2020 10:39,morning,weekday
371,Sugar,03/11/2020 10:39,morning,weekday
371,coffee sweetner,03/11/2020 10:39,morning,weekday
371,Fudge,03/11/2020 10:39,morning,weekday
372,Bread,03/11/2020 10:48,morning,weekday
372,Fudge,03/11/2020 10:48,morning,weekday
372,Cookies,03/11/2020 10:48,morning,weekday
373,Coffee,03/11/2020 11:03,morning,weekday
374,Bread,03/11/2020 11:05,morning,weekday
375,Coffee,03/11/2020 11:15,morning,weekday
375,Coffee,03/11/2020 11:15,morning,weekday
375,Butter,03/11/2020 11:15,morning,weekday
375,butter,03/11/2020 11:15,morning,weekday
376,detergent,03/11/2020 11:20,morning,weekday
376,Coffee,03/11/2020 11:20,morning,weekday
377,Smoothies,03/11/2020 11:23,morning,weekday
377,detergent,03/11/2020 11:23,morning,weekday
377,Canned beans,03/11/2020 11:23,morning,weekday
377,butter,03/11/2020 11:23,morning,weekday
378,butter,03/11/2020 11:31,morning,weekday
378,Bread,03/11/2020 11:31,morning,weekday
379,butter,03/11/2020 11:47,morning,weekday
379,Eggs,03/11/2020 11:47,morning,weekday
380,Tea,03/11/2020 11:51,morning,weekday
380,Coffee,03/11/2020 11:51,morning,weekday
381,Bread,03/11/2020 11:53,morning,weekday
381,Cookies,03/11/2020 11:53,morning,weekday
382,Coffee,03/11/2020 12:01,afternoon,weekday
382,Coffee,03/11/2020 12:01,afternoon,weekday
382,Bread,03/11/2020 12:01,afternoon,weekday
382,Canned beans,03/11/2020 12:01,afternoon,weekday
382,Pick and Mix Bowls,03/11/2020 12:01,afternoon,weekday
382,Sandwich,03/11/2020 12:01,afternoon,weekday
382,Focaccia,03/11/2020 12:01,afternoon,weekday
383,Coffee,03/11/2020 12:02,afternoon,weekday
384,Coffee,03/11/2020 12:05,afternoon,weekday
384,Sandwich,03/11/2020 12:05,afternoon,weekday
384,Sugar,03/11/2020 12:05,afternoon,weekday
385,Sugar,03/11/2020 12:07,afternoon,weekday
385,Cookies,03/11/2020 12:07,afternoon,weekday
386,Coffee,03/11/2020 12:12,afternoon,weekday
387,Coffee,03/11/2020 12:16,afternoon,weekday
388,Sandwich,03/11/2020 12:23,afternoon,weekday
388,Bread,03/11/2020 12:23,afternoon,weekday
388,Coffee,03/11/2020 12:23,afternoon,weekday
389,Coffee,03/11/2020 12:37,afternoon,weekday
389,Hot chocolate,03/11/2020 12:37,afternoon,weekday
390,Tea,03/11/2020 12:47,afternoon,weekday
391,Sandwich,03/11/2020 13:02,afternoon,weekday
391,Coffee,03/11/2020 13:02,afternoon,weekday
391,Sugar,03/11/2020 13:02,afternoon,weekday
392,Sugar,03/11/2020 13:19,afternoon,weekday
392,butter,03/11/2020 13:19,afternoon,weekday
392,Focaccia,03/11/2020 13:19,afternoon,weekday
392,Yogurt,03/11/2020 13:19,afternoon,weekday
393,Cake,03/11/2020 13:30,afternoon,weekday
393,Focaccia,03/11/2020 13:30,afternoon,weekday
394,detergent,03/11/2020 13:35,afternoon,weekday
394,Canned beans,03/11/2020 13:35,afternoon,weekday
394,Mineral water,03/11/2020 13:35,afternoon,weekday
395,Canned beans,03/11/2020 13:36,afternoon,weekday
396,Canned beans,03/11/2020 13:37,afternoon,weekday
397,Coffee,03/11/2020 13:41,afternoon,weekday
397,Coffee,03/11/2020 13:41,afternoon,weekday
397,butter,03/11/2020 13:41,afternoon,weekday
398,Coffee,03/11/2020 14:00,afternoon,weekday
399,Tea,03/11/2020 14:03,afternoon,weekday
399,Cake,03/11/2020 14:03,afternoon,weekday
400,Coffee,03/11/2020 14:09,afternoon,weekday
400,detergent,03/11/2020 14:09,afternoon,weekday
401,Bread,03/11/2020 14:14,afternoon,weekday
401,Focaccia,03/11/2020 14:14,afternoon,weekday
401,Fudge,03/11/2020 14:14,afternoon,weekday
402,Hot chocolate,03/11/2020 14:16,afternoon,weekday
402,Coffee,03/11/2020 14:16,afternoon,weekday
402,coffee sweetner,03/11/2020 14:16,afternoon,weekday
403,Sugar,03/11/2020 14:26,afternoon,weekday
403,butter,03/11/2020 14:26,afternoon,weekday
403,Cake,03/11/2020 14:26,afternoon,weekday
404,Eggs,03/11/2020 14:40,afternoon,weekday
404,coffee sweetner,03/11/2020 14:40,afternoon,weekday
404,Dulce de Leche,03/11/2020 14:40,afternoon,weekday
405,Dulce de Leche,03/11/2020 14:41,afternoon,weekday
405,coffee sweetner,03/11/2020 14:41,afternoon,weekday
406,Bread,03/11/2020 14:48,afternoon,weekday
406,Cake,03/11/2020 14:48,afternoon,weekday
407,Cake,03/11/2020 14:51,afternoon,weekday
407,Coffee,03/11/2020 14:51,afternoon,weekday
408,Bread,03/11/2020 15:00,afternoon,weekday
409,Sandwich,03/11/2020 15:01,afternoon,weekday
410,Bread,03/11/2020 15:06,afternoon,weekday
410,Coffee,03/11/2020 15:06,afternoon,weekday
410,coffee sweetner,03/11/2020 15:06,afternoon,weekday
410,Eggs,03/11/2020 15:06,afternoon,weekday
411,Coffee,03/11/2020 15:19,afternoon,weekday
412,Bread,03/11/2020 15:23,afternoon,weekday
412,coffee sweetner,03/11/2020 15:23,afternoon,weekday
413,Tea,03/11/2020 15:27,afternoon,weekday
413,Coffee,03/11/2020 15:27,afternoon,weekday
414,Bread,03/11/2020 15:33,afternoon,weekday
415,Dulce de Leche,03/11/2020 15:33,afternoon,weekday
416,Yogurt,03/11/2020 15:40,afternoon,weekday
417,Fudge,03/11/2020 15:41,afternoon,weekday
418,Coffee,03/11/2020 15:42,afternoon,weekday
419,Coffee,03/11/2020 15:55,afternoon,weekday
419,coffee sweetner,03/11/2020 15:55,afternoon,weekday
419,Juice,03/11/2020 15:55,afternoon,weekday
419,Ella's Kitchen Pouches,03/11/2020 15:55,afternoon,weekday
419,Sugar,03/11/2020 15:55,afternoon,weekday
420,coffee sweetner,03/11/2020 15:59,afternoon,weekday
421,coffee sweetner,03/11/2020 16:06,afternoon,weekday
421,Sugar,03/11/2020 16:06,afternoon,weekday
421,Cookies,03/11/2020 16:06,afternoon,weekday
421,Bread,03/11/2020 16:06,afternoon,weekday
421,Juice,03/11/2020 16:06,afternoon,weekday
422,Cake,03/11/2020 16:10,afternoon,weekday
422,Cookies,03/11/2020 16:10,afternoon,weekday
423,Pick and Mix Bowls,03/11/2020 16:17,afternoon,weekday
424,Coffee,03/11/2020 16:28,afternoon,weekday
425,Yogurt,03/11/2020 16:42,afternoon,weekday
426,Tea,03/11/2020 17:15,evening,weekday
427,Coffee,03/11/2020 17:25,evening,weekday
428,Focaccia,03/11/2020 17:29,evening,weekday
428,Yogurt,03/11/2020 17:29,evening,weekday
429,Dulce de Leche,03/11/2020 17:32,evening,weekday
430,Juice,03/11/2020 17:40,evening,weekday
430,Cooking oil,03/11/2020 17:40,evening,weekday
430,Ella's Kitchen Pouches,03/11/2020 17:40,evening,weekday
430,Cookies,03/11/2020 17:40,evening,weekday
431,Bread,03/11/2020 17:45,evening,weekday
432,Hot chocolate,03/11/2020 18:07,evening,weekday
433,Coffee,03/11/2020 18:08,evening,weekday
435,Coffee,03/11/2020 18:51,evening,weekday
436,Coffee,03/11/2020 19:00,evening,weekday
437,Eggs,04/11/2020 07:32,morning,weekday
438,Bread,04/11/2020 08:34,morning,weekday
438,Tea,04/11/2020 08:34,morning,weekday
438,Butter,04/11/2020 08:34,morning,weekday
439,Yogurt,04/11/2020 08:36,morning,weekday
440,Bread,04/11/2020 08:40,morning,weekday
441,Coffee,04/11/2020 08:45,morning,weekday
442,Eggs,04/11/2020 08:53,morning,weekday
442,Coffee,04/11/2020 08:53,morning,weekday
443,Bread,04/11/2020 09:02,morning,weekday
444,Eggs,04/11/2020 09:05,morning,weekday
444,butter,04/11/2020 09:05,morning,weekday
444,Eggs,04/11/2020 09:05,morning,weekday
445,Coffee,04/11/2020 09:07,morning,weekday
445,Coffee,04/11/2020 09:07,morning,weekday
445,Butter,04/11/2020 09:07,morning,weekday
446,Bread,04/11/2020 09:08,morning,weekday
446,Coffee,04/11/2020 09:08,morning,weekday
447,Coffee,04/11/2020 09:09,morning,weekday
447,Coffee,04/11/2020 09:09,morning,weekday
448,Bread,04/11/2020 09:11,morning,weekday
449,Hot chocolate,04/11/2020 09:13,morning,weekday
450,Bread,04/11/2020 09:14,morning,weekday
450,Eggs,04/11/2020 09:14,morning,weekday
451,Bread,04/11/2020 09:22,morning,weekday
451,Butter,04/11/2020 09:22,morning,weekday
452,Butter,04/11/2020 09:23,morning,weekday
452,Bread,04/11/2020 09:23,morning,weekday
453,Coffee,04/11/2020 09:24,morning,weekday
453,Bread,04/11/2020 09:24,morning,weekday
454,Bread,04/11/2020 09:29,morning,weekday
454,Yogurt,04/11/2020 09:29,morning,weekday
455,Bread,04/11/2020 09:30,morning,weekday
455,Coffee,04/11/2020 09:30,morning,weekday
455,Coffee,04/11/2020 09:30,morning,weekday
456,Tea,04/11/2020 09:38,morning,weekday
456,butter,04/11/2020 09:38,morning,weekday
457,Coffee,04/11/2020 09:40,morning,weekday
457,Coffee,04/11/2020 09:40,morning,weekday
458,Bread,04/11/2020 09:52,morning,weekday
459,butter,04/11/2020 09:55,morning,weekday
459,Sugar,04/11/2020 09:55,morning,weekday
460,Yogurt,04/11/2020 10:01,morning,weekday
461,Coffee,04/11/2020 10:01,morning,weekday
462,Tea,04/11/2020 10:10,morning,weekday
462,Coffee,04/11/2020 10:10,morning,weekday
462,Honey,04/11/2020 10:10,morning,weekday
462,Cookies,04/11/2020 10:10,morning,weekday
463,Tea,04/11/2020 10:14,morning,weekday
464,Bread,04/11/2020 10:24,morning,weekday
465,Sugar,04/11/2020 10:25,morning,weekday
466,Bread,04/11/2020 10:35,morning,weekday
466,Coffee,04/11/2020 10:35,morning,weekday
467,Bread,04/11/2020 10:36,morning,weekday
468,Coffee,04/11/2020 10:41,morning,weekday
469,Tea,04/11/2020 10:48,morning,weekday
469,Tea,04/11/2020 10:48,morning,weekday
470,Tea,04/11/2020 10:51,morning,weekday
471,Coffee,04/11/2020 10:54,morning,weekday
471,Coffee,04/11/2020 10:54,morning,weekday
473,Bread,04/11/2020 11:00,morning,weekday
473,Coffee,04/11/2020 11:00,morning,weekday
474,Bread,04/11/2020 11:06,morning,weekday
474,Bread,04/11/2020 11:06,morning,weekday
475,Bread,04/11/2020 11:10,morning,weekday
475,The BART,04/11/2020 11:10,morning,weekday
476,Coffee,04/11/2020 11:12,morning,weekday
476,Sugar,04/11/2020 11:12,morning,weekday
477,Coffee,04/11/2020 11:13,morning,weekday
478,Coffee,04/11/2020 11:17,morning,weekday
478,Sugar,04/11/2020 11:17,morning,weekday
479,Mineral water,04/11/2020 11:25,morning,weekday
479,Coffee,04/11/2020 11:25,morning,weekday
479,Coffee,04/11/2020 11:25,morning,weekday
479,Fresh vegetables,04/11/2020 11:25,morning,weekday
480,Sugar,04/11/2020 11:33,morning,weekday
480,Coffee,04/11/2020 11:33,morning,weekday
481,Sugar,04/11/2020 11:36,morning,weekday
481,Juice,04/11/2020 11:36,morning,weekday
482,Coffee,04/11/2020 11:42,morning,weekday
482,Coffee,04/11/2020 11:42,morning,weekday
482,Bread,04/11/2020 11:42,morning,weekday
482,Tea,04/11/2020 11:42,morning,weekday
482,coffee sweetner,04/11/2020 11:42,morning,weekday
482,Eggs,04/11/2020 11:42,morning,weekday
482,butter,04/11/2020 11:42,morning,weekday
482,Butter,04/11/2020 11:42,morning,weekday
483,Bread,04/11/2020 12:09,afternoon,weekday
484,Fudge,04/11/2020 12:13,afternoon,weekday
484,Fudge,04/11/2020 12:13,afternoon,weekday
485,Coffee,04/11/2020 12:17,afternoon,weekday
485,Pick and Mix Bowls,04/11/2020 12:17,afternoon,weekday
486,butter,04/11/2020 12:34,afternoon,weekday
486,Bread,04/11/2020 12:34,afternoon,weekday
487,detergent,04/11/2020 12:45,afternoon,weekday
487,Milk,04/11/2020 12:45,afternoon,weekday
487,Coffee,04/11/2020 12:45,afternoon,weekday
487,Mineral water,04/11/2020 12:45,afternoon,weekday
488,Juice,04/11/2020 12:51,afternoon,weekday
488,Mineral water,04/11/2020 12:51,afternoon,weekday
488,Sandwich,04/11/2020 12:51,afternoon,weekday
488,Pick and Mix Bowls,04/11/2020 12:51,afternoon,weekday
